order_id,order_date,customer_name,email_address,phone,product,qty,unit_price,discount,total,status,shipping_address,city,state,zip,year,month,revenue
17009,2024-10-29,Joseph Brown,joseph.brown@icloud.com,2046164301,"Laptop Sleeve 15""",2,29.99,10.0,53.98,cancelled,4325 Main St,Salt Lake City,UT,84165,2024,10,59.98
15963,2024-11-06,Susan Adams,susan.adams@aol.com,15833948278,"Laptop Sleeve 15""",1,29.99,20.0,23.99,completed,"""5196 Pine St, Apt 13""",Chicago,IL,60669,2024,11,29.99
2603,2024-12-31,Jonathan Reed,jonathan.reed@aol.com,8508819536,Smart Plug 4-Pack,4,29.99,0.0,119.96,completed,9422 Pine Dr,Denver,CO,80218,2024,12,119.96
9574,2024-12-31,Barbara Anderson,barbara.anderson@outlook.com,4039919309,Laptop Cooler,3,39.99,15.0,101.97,completed,1925 Walnut Rd,Minneapolis,MN,55488,2024,12,119.97
13130,2023-11-22,Ruth Lee,ruth.lee@aol.com,5337238504,Smart Plug 4-Pack,3,29.99,0.0,89.97,completed,2574 Cedar Blvd,Philadelphia,PA,19198,2023,11,89.97
6232,2024-02-01,Jonathan Baker,jonathan.baker@aol.com,8235614396,Mouse Pad XL,2,24.99,0.0,49.98,refunded,8695 Walnut Way,Indianapolis,IN,46230,2024,2,49.98
1361,2024-05-30,Stephanie Reed,stephanie.reed@aol.com,9865704782,USB-C Cable,2,12.49,10.0,22.48,shipped,5292 Maple Dr,Chicago,IL,60683,2024,5,24.98
6032,2024-12-31,Timothy Turner,timothy.turner@gmail.com,9879642930,Desk Lamp,1,34.99,20.0,27.99,pending,"""2053 Aspen Way, Apt 14""",Las Vegas,NV,89163,2024,12,34.99
14620,2024-12-31,Ruth Reed,ruth.reed@icloud.com,8864431608,Streaming Mic Bundle,2,299.99,0.0,599.98,refunded,1109 Oak Dr,Miami,FL,33162,2024,12,599.98
12998,2023-10-06,Linda Miller,linda.miller@icloud.com,7363443735,"Laptop Sleeve 15""",1,29.99,0.0,29.99,refunded,9967 Elm Blvd,Portland,OR,97234,2023,10,29.99
2729,2024-12-31,Pamela Thomas,pamela.thomas@yahoo.com,4172253276,Keyboard Wrist Rest,1,19.99,10.0,17.99,pending,3746 Maple Way,Atlanta,GA,30319,2024,12,19.99
14712,2024-12-31,Paul Morris,paul.morris@gmail.com,9755102577,Webcam,2,89.99,5.0,170.98,cancelled,317 Main St,Boston,MA,2184,2024,12,179.98
10069,2024-12-31,Jessica Jackson,jessica.jackson@gmail.com,17356962766,Desk Lamp,4,34.99,0.0,139.96,cancelled,9913 Main Ln,Portland,OR,97223,2024,12,139.96
17774,2024-12-31,Jeffrey Baker,jeffrey.baker@icloud.com,2488198116,USB-C Cable,2,12.49,5.0,23.73,shipped,854 Main Dr,Seattle,WA,98173,2024,12,24.98
8961,2024-12-31,Matthew Robinson,matthew.robinson@yahoo.com,8492154750,Gaming Headset,4,89.99,0.0,359.96,shipped,7660 Oak Way,Boston,MA,2183,2024,12,359.96
16096,2024-08-17,Michael Reed,michael.reed@gmail.com,15548286773,Mechanical Keyboard,2,129.99,10.0,233.98,completed,"""6022 Main Blvd, Apt 13""",Columbus,OH,43260,2024,8,259.98
14550,2024-12-31,Thomas Wilson,thomas.wilson@icloud.com,3116397610,Microphone,1,199.99,15.0,169.99,shipped,6180 Pine Ct,Chicago,IL,60671,2024,12,199.99
5652,2024-12-31,Emma Collins,emma.collins@gmail.com,5466496097,Keyboard Wrist Rest,2,19.99,0.0,39.98,refunded,3169 Spruce Way,Phoenix,AZ,85071,2024,12,39.98
27856,2024-12-31,Brenda White,brenda.white@gmail.com,Unknown,HDMI Cable 6ft,3,9.99,0.0,29.97,completed,7706 Aspen Way,Austin,TX,78736,2024,12,29.97
6652,2024-11-12,Sharon Young,sharon.young@icloud.com,7356326682,USB Hub 7-Port,3,34.99,0.0,104.97,completed,3808 Cedar Ave,Miami,FL,33110,2024,11,104.97
23421,2024-12-31,Deborah Cook,deborah.cook@outlook.com,5499792871,Ring Light,3,79.99,0.0,239.97,refunded,3587 Birch Ct,Austin,TX,78757,2024,12,239.96999999999997
17549,2024-12-31,Susan Carter,susan.carter@gmail.com,16088762975,Mechanical Keyboard,2,129.99,0.0,259.98,pending,8323 Spruce St,Indianapolis,IN,46269,2024,12,259.98
10250,2024-12-31,Dorothy Davis,dorothy.davis@gmail.com,15025414210,Mouse Pad XL,3,24.99,10.0,67.47,cancelled,3221 Cedar Rd,San Diego,CA,92151,2024,12,74.97
1194,2024-12-31,Anthony Taylor,anthony.taylor@aol.com,16007881060,Laptop Stand,2,45.0,10.0,81.0,refunded,"""8254 Pine St, Apt 2""",Salt Lake City,UT,84195,2024,12,90.0
20273,2024-12-31,Jacob Walker,jacob.walker@gmail.com,,Blue Light Glasses,2,24.99,0.0,49.98,pending,3198 Main Ln,Chicago,IL,60676,2024,12,49.98
27434,2024-12-31,Linda White,linda.white@yahoo.com,2334379586,Noise Cancelling Headphones,1,249.99,5.0,237.49,shipped,8538 Birch Ln,Charlotte,NC,28278,2024,12,249.99
7966,2024-12-31,Thomas Wright,thomas.wright@outlook.com,4518133159,Monitor Arm,2,89.99,15.0,152.98,pending,300 Oak Dr,Columbus,OH,43221,2024,12,179.98
10245,2024-12-31,Michelle Brown,michelle.brown@outlook.com,17876059976,Blue Light Glasses,4,24.99,10.0,89.96,cancelled,839 Elm Way,Las Vegas,NV,89133,2024,12,99.96
10802,2024-12-31,Richard Turner,richard.turner@gmail.com,,USB-C Cable,2,12.49,20.0,19.98,cancelled,2524 Maple Ct,Atlanta,GA,30339,2024,12,24.98
17400,2024-12-31,Kevin Allen,kevin.allen@yahoo.com,3124794961,Standing Desk,4,599.99,10.0,2159.96,shipped,7347 Maple Ave,Charlotte,NC,28258,2024,12,2399.96
16789,2023-05-06,Brenda Torres,brenda.torres@yahoo.com,6077077228,Smart Plug 4-Pack,2,29.99,0.0,59.98,refunded,305 Spruce St,Miami,FL,33149,2023,5,59.98
24576,2024-12-31,Michelle Martin,michelle.martin@yahoo.com,18987835957,Wireless Mouse,2,39.99,15.0,67.98,cancelled,633 Aspen Dr,Minneapolis,MN,55482,2024,12,79.98
16695,2024-12-31,Ruth Young,unknown@email.com,6893401957,Wireless Headphones,1,79.99,10.0,71.99,completed,6710 Walnut Dr,Austin,TX,78719,2024,12,79.99
2011,2023-05-09,Barbara Thompson,barbara.thompson@gmail.com,,Gaming Headset,3,89.99,15.0,229.47,completed,7251 Elm Blvd,Nashville,TN,37292,2023,5,269.96999999999997
19116,2024-04-03,Carol White,carol.white@outlook.com,2102025954,Ring Light,4,79.99,0.0,319.96,refunded,7093 Elm Way,Indianapolis,IN,46243,2024,4,319.96
2765,2023-02-11,Kevin Wright,kevin.wright@yahoo.com,13965546651,Phone Stand,1,15.99,0.0,15.99,shipped,6181 Spruce Dr,Seattle,WA,98122,2023,2,15.99
13060,2024-12-31,Rebecca White,unknown@email.com,6373205543,Phone Stand,3,15.99,5.0,45.57,cancelled,5287 Elm Blvd,Atlanta,GA,30325,2024,12,47.97
16858,2024-12-31,Linda Anderson,linda.anderson@hotmail.com,Unknown,USB Hub 7-Port,2,34.99,20.0,55.98,cancelled,"""4366 Cedar Ct, Apt 12""",Charlotte,NC,28233,2024,12,69.98
23994,2024-12-31,Matthew Brown,matthew.brown@outlook.com,7168898764,4K Webcam,2,149.99,10.0,269.98,refunded,6527 Main Rd,Salt Lake City,UT,84172,2024,12,299.98
4177,2024-12-31,Anthony Baker,anthony.baker@outlook.com,2867648040,Blue Light Glasses,4,24.99,5.0,94.96,completed,4662 Elm Ct,Nashville,TN,37252,2024,12,99.96
24670,2024-12-31,Ronald Martin,unknown@email.com,17104602920,Laptop Stand,4,45.0,0.0,180.0,completed,9910 Main Blvd,Denver,CO,80288,2024,12,180.0
15572,2023-05-12,Laura Moore,laura.moore@yahoo.com,9465513707,4K Webcam,1,149.99,10.0,134.99,completed,7292 Cedar Ave,Boston,MA,2122,2023,5,149.99
27508,2024-12-31,Sharon Williams,sharon.williams@gmail.com,3075798145,Portable Charger,2,49.99,10.0,89.98,pending,865 Pine Way,Atlanta,GA,30381,2024,12,99.98
19294,2024-12-31,Robert Reed,robert.reed@gmail.com,7603441043,Noise Cancelling Headphones,3,249.99,5.0,712.47,shipped,9061 Walnut Ave,Indianapolis,IN,46285,2024,12,749.97
9336,2024-12-31,Unknown Customer,gary.moore@hotmail.com,2765044139,Wireless Headphones,4,79.99,0.0,319.96,cancelled,3381 Birch St,Boston,MA,2137,2024,12,319.96
22881,2024-12-31,Jennifer Robinson,jennifer.robinson@hotmail.com,7223433893,Monitor Arm,2,89.99,10.0,161.98,completed,9649 Cedar Dr,Boston,MA,2199,2024,12,179.98
26551,2024-12-31,Melissa Smith,melissa.smith@yahoo.com,8139149120,Standing Desk,4,599.99,0.0,2399.96,cancelled,"""4588 Aspen Rd, Apt 6""",Miami,FL,33157,2024,12,2399.96
14451,2024-12-31,Edward Davis,edward.davis@icloud.com,,Keyboard Wrist Rest,3,19.99,0.0,59.97,cancelled,9300 Cedar Ct,Chicago,IL,60610,2024,12,59.97
1531,2024-12-31,Rebecca Mitchell,rebecca.mitchell@yahoo.com,7039428768,Laptop Cooler,3,39.99,0.0,119.97,cancelled,6844 Pine Rd,Denver,CO,80254,2024,12,119.97
11208,2024-12-31,Brian Moore,brian.moore@outlook.com,7392645988,Microphone,1,199.99,5.0,189.99,refunded,4462 Oak Dr,Austin,TX,78750,2024,12,199.99
6155,2024-12-31,Eric Baker,eric.baker@icloud.com,19505773063,Cable Organizer,3,12.99,5.0,37.02,completed,3033 Walnut Ct,Philadelphia,PA,19120,2024,12,38.97
21452,2024-12-31,Karen Thompson,karen.thompson@yahoo.com,9816558105,USB Hub 7-Port,1,34.99,10.0,31.49,refunded,2787 Main Ct,Nashville,TN,37268,2024,12,34.99
16497,2024-12-31,Sharon Wright,sharon.wright@hotmail.com,5146442175,Phone Case,1,19.99,15.0,16.99,refunded,4693 Spruce Dr,Salt Lake City,UT,84116,2024,12,19.99
3402,2024-12-31,Michael Hill,michael.hill@outlook.com,5093805979,Cable Management Kit,1,14.99,20.0,11.99,cancelled,"""4833 Cedar Ct, Apt 17""",Charlotte,NC,28280,2024,12,14.99
21318,2024-03-08,Carol Thomas,carol.thomas@yahoo.com,16129542592,Wireless Mouse,4,39.99,0.0,159.96,cancelled,236 Spruce Dr,Minneapolis,MN,55433,2024,3,159.96
11615,2024-12-31,Sarah Ramirez,sarah.ramirez@hotmail.com,8095952518,HDMI Cable 6ft,3,9.99,15.0,25.47,cancelled,4112 Spruce Ct,Philadelphia,PA,19163,2024,12,29.97
25633,2024-12-31,Michelle Nelson,michelle.nelson@gmail.com,15608035931,"Laptop Sleeve 15""",3,29.99,20.0,71.98,cancelled,271 Elm St,Philadelphia,PA,19172,2024,12,89.97
11427,2024-12-31,Dorothy King,dorothy.king@hotmail.com,,Ring Light,4,79.99,20.0,255.97,pending,297 Elm Rd,Phoenix,AZ,85057,2024,12,319.96
5312,2024-12-31,Sharon Morris,sharon.morris@yahoo.com,8266867786,Mechanical Keyboard,2,129.99,0.0,259.98,shipped,5131 Aspen Rd,Seattle,WA,98118,2024,12,259.98
21250,2024-12-31,Edward Mitchell,edward.mitchell@gmail.com,,Phone Stand,3,15.99,10.0,43.17,refunded,1954 Oak St,Salt Lake City,UT,84147,2024,12,47.97
25226,2024-12-31,Unknown Customer,michael.thompson@gmail.com,,Phone Case,3,19.99,5.0,56.97,pending,544 Elm Blvd,Salt Lake City,UT,84140,2024,12,59.97
24501,2024-12-31,Edward Young,edward.young@icloud.com,Unknown,Standing Desk,4,599.99,0.0,2399.96,pending,4408 Elm Dr,Austin,TX,78792,2024,12,2399.96
18629,2024-12-31,Emily Reed,emily.reed@aol.com,7446195865,Wireless Headphones,1,79.99,0.0,79.99,cancelled,358 Cedar St,Seattle,WA,98185,2024,12,79.99
19869,2024-12-31,Melissa Miller,melissa.miller@hotmail.com,19606114714,Microphone,1,199.99,0.0,199.99,shipped,3031 Pine Rd,Miami,FL,33154,2024,12,199.99
17388,2024-12-31,Karen Collins,karen.collins@outlook.com,4386945195,Cable Management Kit,2,14.99,0.0,29.98,completed,5485 Main Way,Chicago,IL,60645,2024,12,29.98
24951,2024-12-31,Ronald Hernandez,ronald.hernandez@aol.com,16392017946,Mouse Pad XL,1,24.99,0.0,24.99,refunded,4154 Main St,Phoenix,AZ,85034,2024,12,24.99
17173,2024-12-31,Edward Collins,edward.collins@hotmail.com,6897713785,Standing Desk,1,599.99,10.0,539.99,cancelled,9230 Pine Ln,Nashville,TN,37292,2024,12,599.99
4201,2024-12-31,William Moore,william.moore@hotmail.com,5884568575,Phone Stand,3,15.99,0.0,47.97,refunded,6044 Elm Ln,Chicago,IL,60632,2024,12,47.97
8361,2024-12-31,Mark Allen,mark.allen@icloud.com,6512732646,Webcam,1,89.99,20.0,71.99,shipped,6159 Pine Ct,San Jose,CA,95144,2024,12,89.99
27538,2024-12-31,Laura White,laura.white@aol.com,4966109435,Cable Management Kit,3,14.99,0.0,44.97,pending,"""3289 Oak Dr, Apt 1""",Indianapolis,IN,46243,2024,12,44.97
2619,2024-10-12,Laura Sanchez,laura.sanchez@icloud.com,8843634415,Streaming Mic Bundle,3,299.99,10.0,809.97,pending,1532 Oak Dr,Charlotte,NC,28239,2024,10,899.97
1058,2024-07-31,Barbara Anderson,barbara.anderson@aol.com,9016155873,Laptop Cooler,3,39.99,20.0,95.98,refunded,596 Walnut Blvd,Indianapolis,IN,46292,2024,7,119.97
23180,2023-10-07,George Smith,george.smith@gmail.com,6773904154,Monitor,1,299.99,0.0,299.99,cancelled,8766 Walnut Way,Seattle,WA,98119,2023,10,299.99
25129,2024-12-31,Ashley Wilson,ashley.wilson@outlook.com,7983736201,Smart Plug 4-Pack,4,29.99,0.0,119.96,cancelled,2066 Pine St,Charlotte,NC,28274,2024,12,119.96
16913,2024-12-31,Jennifer Smith,jennifer.smith@hotmail.com,8306366084,Cable Management Kit,1,14.99,0.0,14.99,pending,7994 Aspen Ct,Las Vegas,NV,89197,2024,12,14.99
23353,2024-12-31,William Smith,william.smith@gmail.com,3683189864,Gaming Headset,1,89.99,0.0,89.99,completed,"""9706 Aspen Ct, Apt 15""",Charlotte,NC,28270,2024,12,89.99
14180,2024-12-31,Carol Adams,carol.adams@icloud.com,17509719458,USB-C Cable,3,12.49,10.0,33.72,pending,1325 Pine Dr,Dallas,TX,75233,2024,12,37.47
8101,2024-12-31,Emily Wright,emily.wright@hotmail.com,2618573474,Phone Case,3,19.99,15.0,50.97,completed,1900 Oak Ave,Minneapolis,MN,55432,2024,12,59.97
15112,2024-12-31,Edward Turner,edward.turner@hotmail.com,5519832780,Mechanical Keyboard,3,129.99,15.0,331.47,refunded,3615 Aspen Blvd,Boston,MA,2145,2024,12,389.97
15721,2023-03-19,Sarah Walker,sarah.walker@hotmail.com,9356369232,Phone Stand,1,15.99,20.0,12.79,cancelled,5245 Spruce St,Nashville,TN,37241,2023,3,15.99
16344,2024-12-31,Jessica Martin,jessica.martin@outlook.com,7865669402,Noise Cancelling Headphones,2,249.99,15.0,424.98,pending,7249 Maple Rd,Philadelphia,PA,19120,2024,12,499.98
23918,2023-05-01,Unknown Customer,n/a@placeholder.com,8425627522,"Laptop Sleeve 15""",3,29.99,0.0,89.97,shipped,1514 Main Dr,Las Vegas,NV,89127,2023,5,89.97
19510,2024-12-31,John Allen,john.allen@hotmail.com,4452359713,Gaming Headset,2,89.99,0.0,179.98,refunded,6032 Pine Rd,Salt Lake City,UT,84116,2024,12,179.98
25762,2024-12-31,Amy White,amy.white@gmail.com,13248451572,Gaming Headset,1,89.99,0.0,89.99,shipped,257 Main Rd,Portland,OR,97272,2024,12,89.99
7203,2024-12-31,George Cook,george.cook@icloud.com,6925095219,Ergonomic Chair,3,349.99,5.0,997.47,completed,7684 Walnut St,Charlotte,NC,28253,2024,12,1049.97
24832,2024-12-31,Donald Wilson,donald.wilson@gmail.com,,Cable Management Kit,2,14.99,0.0,29.98,shipped,6630 Main St,Dallas,TX,75280,2024,12,29.98
17013,2024-12-31,Ashley Collins,ashley.collins@hotmail.com,3915169286,Standing Desk,4,599.99,0.0,2399.96,cancelled,7676 Aspen St,Columbus,OH,43212,2024,12,2399.96
26035,2024-12-31,Anna Cook,anna.cook@hotmail.com,3222766824,Monitor,4,299.99,0.0,1199.96,cancelled,7710 Oak Way,Indianapolis,IN,46261,2024,12,1199.96
16939,2024-12-31,Jessica White,jessica.white@yahoo.com,3322603500,Gaming Headset,1,89.99,0.0,89.99,completed,1380 Aspen Blvd,Indianapolis,IN,46236,2024,12,89.99
13794,2024-12-31,Jeffrey Williams,jeffrey.williams@yahoo.com,18669585404,Webcam,1,89.99,10.0,80.99,pending,8303 Spruce Dr,Minneapolis,MN,55443,2024,12,89.99
23377,2024-12-31,Timothy Nelson,timothy.nelson@aol.com,3696009256,Mouse Pad XL,1,24.99,15.0,21.24,cancelled,4665 Aspen Way,San Jose,CA,95194,2024,12,24.99
20857,2024-12-31,Melissa Smith,melissa.smith@gmail.com,4265391721,Mechanical Keyboard,2,129.99,10.0,233.98,refunded,5596 Walnut Dr,Phoenix,AZ,85078,2024,12,259.98
25262,2024-12-31,Susan Harris,susan.harris@aol.com,16944129393,Streaming Mic Bundle,2,299.99,20.0,479.98,shipped,5574 Main Ave,Dallas,TX,75275,2024,12,599.98
11150,2024-12-31,Rebecca White,rebecca.white@icloud.com,4774111418,Desk Lamp,2,34.99,5.0,66.48,pending,6795 Maple Rd,Portland,OR,97241,2024,12,69.98
3227,2024-12-31,Emily Morris,emily.morris@aol.com,,USB-C Cable,2,12.49,5.0,23.73,pending,247 Aspen Ct,Philadelphia,PA,19188,2024,12,24.98
17969,2024-12-31,Barbara Johnson,barbara.johnson@aol.com,2439286412,"Laptop Sleeve 15""",3,29.99,10.0,80.97,pending,159 Walnut Ave,Chicago,IL,60680,2024,12,89.97
4766,2024-12-31,Timothy Parker,timothy.parker@outlook.com,5736642669,Ring Light,2,79.99,15.0,135.98,cancelled,3136 Walnut Way,Salt Lake City,UT,84118,2024,12,159.98
10664,2024-12-31,Patricia Jackson,patricia.jackson@hotmail.com,16088034934,Monitor,3,299.99,0.0,899.97,pending,"""994 Pine Ln, Apt 16""",Seattle,WA,98172,2024,12,899.97
16906,2024-12-31,John Wright,john.wright@gmail.com,2697076335,USB Hub 7-Port,3,34.99,15.0,89.22,completed,1498 Spruce Ln,Atlanta,GA,30343,2024,12,104.97
5296,2024-12-31,Eric Jackson,eric.jackson@outlook.com,15605253692,Keyboard Wrist Rest,3,19.99,0.0,59.97,shipped,1535 Birch Ln,Dallas,TX,75252,2024,12,59.97
11581,2024-12-31,Eric Nelson,eric.nelson@hotmail.com,19559429137,Streaming Mic Bundle,1,299.99,5.0,284.99,refunded,8154 Pine Blvd,Charlotte,NC,28212,2024,12,299.99
24103,2024-03-03,Rebecca White,rebecca.white@hotmail.com,7988542551,Blue Light Glasses,3,24.99,5.0,71.22,pending,2879 Oak Rd,Columbus,OH,43249,2024,3,74.97
3195,2024-12-31,Lisa Taylor,lisa.taylor@yahoo.com,4357966604,USB-C Cable,3,12.49,20.0,29.98,cancelled,3830 Oak Rd,Chicago,IL,60612,2024,12,37.47
10084,2024-01-31,Paul Garcia,paul.garcia@hotmail.com,8427393133,Phone Stand,4,15.99,0.0,63.96,cancelled,2693 Pine Blvd,Salt Lake City,UT,84157,2024,1,63.96
7448,2024-12-31,Brian Martin,brian.martin@yahoo.com,5933134585,Cable Management Kit,3,14.99,0.0,44.97,shipped,6444 Oak Rd,Charlotte,NC,28238,2024,12,44.97
4397,2024-02-10,Karen Wilson,karen.wilson@outlook.com,4192957848,Monitor,4,299.99,5.0,1139.96,cancelled,4197 Walnut Blvd,Denver,CO,80259,2024,2,1199.96
20422,2024-08-25,George Clark,george.clark@hotmail.com,7306233274,Laptop Stand,4,45.0,5.0,171.0,shipped,2504 Birch Way,Denver,CO,80288,2024,8,180.0
10740,2024-12-31,Unknown Customer,n/a@placeholder.com,2563655368,Portable Charger,3,49.99,15.0,127.47,pending,440 Elm Dr,San Diego,CA,92123,2024,12,149.97
2880,2024-12-31,Anthony Anderson,anthony.anderson@aol.com,2688195872,Monitor,1,299.99,5.0,284.99,shipped,5567 Pine Ct,Phoenix,AZ,85080,2024,12,299.99
4915,2024-12-31,Jessica Jones,jessica.jones@outlook.com,19808332037,Mechanical Keyboard,3,129.99,0.0,389.97,cancelled,"""548 Pine Blvd, Apt 8""",Miami,FL,33147,2024,12,389.97
23173,2024-12-31,George Wilson,george.wilson@outlook.com,2298036658,4K Webcam,2,149.99,0.0,299.98,shipped,2030 Pine Way,Phoenix,AZ,85082,2024,12,299.98
24163,2023-10-12,Ronald Wilson,ronald.wilson@outlook.com,19535197255,Ring Light,1,79.99,0.0,79.99,completed,6965 Oak Rd,Chicago,IL,60643,2023,10,79.99
5210,2024-12-31,Linda Martinez,linda.martinez@outlook.com,8088462227,Webcam,2,89.99,0.0,179.98,completed,"""6168 Cedar Way, Apt 3""",Miami,FL,33110,2024,12,179.98
18196,2024-12-31,Kevin Ramirez,kevin.ramirez@gmail.com,12762438681,Laptop Stand,1,45.0,15.0,38.25,pending,4428 Cedar Ct,Las Vegas,NV,89197,2024,12,45.0
22308,2024-12-31,Lisa Adams,lisa.adams@icloud.com,Unknown,Laptop Cooler,2,39.99,0.0,79.98,refunded,5102 Pine Ct,Salt Lake City,UT,84167,2024,12,79.98
14973,2024-12-31,Brenda Anderson,brenda.anderson@aol.com,5676237594,Mouse Pad XL,1,24.99,20.0,19.99,shipped,609 Spruce Blvd,Columbus,OH,43298,2024,12,24.99
11156,2024-12-31,Timothy Jackson,timothy.jackson@hotmail.com,8037267180,Desk Lamp,3,34.99,5.0,99.72,cancelled,2362 Elm Way,Chicago,IL,60676,2024,12,104.97
19496,2024-03-02,Anthony Hernandez,anthony.hernandez@gmail.com,8982461297,Gaming Headset,1,89.99,5.0,85.49,completed,9081 Oak Blvd,Indianapolis,IN,46231,2024,3,89.99
14624,2024-12-31,Barbara Ramirez,barbara.ramirez@icloud.com,16482593772,Webcam,1,89.99,0.0,89.99,cancelled,8183 Cedar Ave,Austin,TX,78742,2024,12,89.99
1193,2024-12-31,Susan Davis,susan.davis@aol.com,Unknown,Mouse Pad XL,3,24.99,5.0,71.22,refunded,1312 Maple St,Boston,MA,2158,2024,12,74.97
1414,2024-12-31,Susan Taylor,susan.taylor@icloud.com,12477527177,Laptop Cooler,2,39.99,0.0,79.98,completed,5532 Main Way,Portland,OR,97214,2024,12,79.98
12311,2024-12-31,Jennifer Thompson,jennifer.thompson@gmail.com,5616205292,Portable Charger,4,49.99,5.0,189.96,pending,2508 Oak Blvd,San Diego,CA,92195,2024,12,199.96
4256,2024-12-31,Angela Carter,angela.carter@gmail.com,9582494670,Phone Case,2,19.99,15.0,33.98,shipped,7848 Pine Rd,Seattle,WA,98137,2024,12,39.98
18128,2024-12-31,Melissa Martinez,melissa.martinez@icloud.com,17532094523,Microphone,1,199.99,10.0,179.99,cancelled,5963 Elm Blvd,Austin,TX,78774,2024,12,199.99
13412,2024-08-06,William Miller,william.miller@aol.com,2807934239,"Laptop Sleeve 15""",4,29.99,0.0,119.96,refunded,5564 Walnut Dr,Charlotte,NC,28215,2024,8,119.96
7644,2024-12-31,Emily Williams,emily.williams@outlook.com,,Standing Desk,1,599.99,20.0,479.99,pending,9811 Cedar Ln,Las Vegas,NV,89114,2024,12,599.99
5519,2023-09-19,Robert Collins,robert.collins@aol.com,3772715754,Wireless Headphones,4,79.99,20.0,255.97,cancelled,8883 Walnut Ct,Minneapolis,MN,55498,2023,9,319.96
5469,2024-12-31,Mark Taylor,mark.taylor@yahoo.com,5035744293,Phone Case,2,19.99,0.0,39.98,completed,8047 Elm Blvd,Miami,FL,33169,2024,12,39.98
25240,2024-12-31,Richard Mitchell,richard.mitchell@hotmail.com,5644405445,Desk Lamp,3,34.99,15.0,89.22,cancelled,6402 Spruce Blvd,Miami,FL,33193,2024,12,104.97
2143,2024-12-31,Michelle Martinez,michelle.martinez@outlook.com,14595624245,Microphone,4,199.99,0.0,799.96,refunded,"""1749 Pine Ave, Apt 1""",Dallas,TX,75242,2024,12,799.96
6263,2024-12-31,John Turner,john.turner@hotmail.com,8108102135,Wireless Mouse,4,39.99,15.0,135.97,pending,"""7566 Maple Blvd, Apt 14""",Boston,MA,2115,2024,12,159.96
5672,2024-12-31,Sharon Lewis,sharon.lewis@aol.com,12388878647,Laptop Stand,2,45.0,0.0,90.0,pending,3222 Birch Rd,Portland,OR,97219,2024,12,90.0
12613,2024-12-31,Melissa Reed,melissa.reed@outlook.com,7169701833,"Laptop Sleeve 15""",1,29.99,10.0,26.99,cancelled,3639 Walnut St,Chicago,IL,60692,2024,12,29.99
4500,2024-12-31,Barbara Taylor,barbara.taylor@gmail.com,6637555526,Noise Cancelling Headphones,4,249.99,10.0,899.96,cancelled,7878 Pine Dr,Salt Lake City,UT,84195,2024,12,999.96
8076,2024-12-31,William Sanchez,william.sanchez@gmail.com,8659155560,Monitor,4,299.99,20.0,959.97,pending,5816 Main Ln,Minneapolis,MN,55461,2024,12,1199.96
21356,2024-02-26,Kevin Hill,kevin.hill@outlook.com,5074316005,Cable Management Kit,1,14.99,20.0,11.99,pending,111 Spruce Way,Philadelphia,PA,19175,2024,2,14.99
2362,2024-12-31,Jonathan Reed,jonathan.reed@outlook.com,Unknown,"Laptop Sleeve 15""",4,29.99,5.0,113.96,cancelled,2871 Pine Blvd,Salt Lake City,UT,84161,2024,12,119.96
1951,2024-12-31,Angela Davis,angela.davis@icloud.com,19436977704,Phone Stand,4,15.99,0.0,63.96,pending,2151 Cedar Ct,Miami,FL,33194,2024,12,63.96
25541,2024-12-31,Brenda Johnson,brenda.johnson@icloud.com,5163653293,Keyboard Wrist Rest,3,19.99,20.0,47.98,cancelled,2960 Birch Ave,Portland,OR,97267,2024,12,59.97
27379,2024-12-31,Richard Nelson,richard.nelson@hotmail.com,7745878137,Desk Lamp,3,34.99,0.0,104.97,completed,5481 Aspen Ave,San Diego,CA,92191,2024,12,104.97
16378,2024-12-31,Dorothy Thomas,dorothy.thomas@gmail.com,5284624542,Noise Cancelling Headphones,1,249.99,15.0,212.49,pending,2500 Walnut Ave,Denver,CO,80273,2024,12,249.99
23253,2024-12-31,Lisa Sanchez,lisa.sanchez@aol.com,18636058490,Laptop Cooler,4,39.99,20.0,127.97,cancelled,2166 Maple St,Las Vegas,NV,89144,2024,12,159.96
17468,2024-12-31,Sharon Sanchez,sharon.sanchez@aol.com,2903041846,Monitor,3,299.99,15.0,764.97,pending,1485 Maple Ct,San Diego,CA,92197,2024,12,899.97
10932,2023-03-01,Unknown Customer,robert.white@gmail.com,6168511714,Laptop Stand,1,45.0,20.0,36.0,shipped,"""1421 Aspen Ln, Apt 18""",San Diego,CA,92161,2023,3,45.0
23022,2024-12-31,Sharon Nguyen,sharon.nguyen@icloud.com,17716568378,Cable Organizer,4,12.99,10.0,46.76,refunded,8026 Spruce Ct,Austin,TX,78721,2024,12,51.96
7702,2024-12-31,Michael Lewis,michael.lewis@aol.com,Unknown,Ergonomic Chair,4,349.99,20.0,1119.97,refunded,9947 Birch Ave,Minneapolis,MN,55476,2024,12,1399.96
26932,2023-05-12,Edward Scott,edward.scott@yahoo.com,19348504026,Cable Management Kit,2,14.99,0.0,29.98,completed,8929 Pine Ln,Miami,FL,33166,2023,5,29.98
15581,2024-12-31,Amy Stewart,amy.stewart@hotmail.com,9499113850,Desk Lamp,2,34.99,10.0,62.98,completed,9425 Aspen St,Miami,FL,33121,2024,12,69.98
